transition,change_mode,old_gene_id,new_gene_id,reason_category,reason_detail,reason_source,confidence,bbh_pid,bbh_evalue,bbh_cov,old_reaction_count,new_reaction_count,old_reaction_ids,new_reaction_ids
iDT1294Photo -> DSM123,replace,RPE_RS10135,ACXYSJ_15370,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,81.39,0.0,1.0,13,13,3OAS100 | 3OAS120 | 3OAS121 | 3OAS140 | 3OAS141 | 3OAS160 | 3OAS161 | 3OAS180 | 3OAS181 | 3OAS60 | 3OAS80 | KAS14 | OGMEACPS,3OAS100 | 3OAS120 | 3OAS121 | 3OAS140 | 3OAS141 | 3OAS160 | 3OAS161 | 3OAS180 | 3OAS181 | 3OAS60 | 3OAS80 | KAS14 | OGMEACPS
iDT1294Photo -> DSM123,replace,RPE_RS10140,ACXYSJ_15365,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,79.747,8.859999999999999e-95,1.0,20,20,3HAD100 | 3HAD120 | 3HAD121 | 3HAD140 | 3HAD141 | 3HAD160 | 3HAD161 | 3HAD180 | 3HAD181 | 3HAD40 | 3HAD40_2 | 3HAD60 | 3HAD80 | C120SN | C140SN | C141SN | C160SN | C161SN | C181SN | T2DECAI,3HAD100 | 3HAD120 | 3HAD121 | 3HAD140 | 3HAD141 | 3HAD160 | 3HAD161 | 3HAD180 | 3HAD181 | 3HAD40 | 3HAD40_2 | 3HAD60 | 3HAD80 | C120SN | C140SN | C141SN | C160SN | C161SN | C181SN | T2DECAI
iDT1294Photo -> DSM123,replace,RPE_RS10145,ACXYSJ_15360,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,98.936,1.04e-64,1.0,7,7,ACPPAT120 | ACPPAT140 | ACPPAT141 | ACPPAT160 | ACPPAT161 | ACPPAT180 | ACPPAT181,ACPPAT120 | ACPPAT140 | ACPPAT141 | ACPPAT160 | ACPPAT161 | ACPPAT180 | ACPPAT181
iDT1294Photo -> DSM123,replace,RPE_RS10200,ACXYSJ_07640,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,85.816,3.5e-86,1.014388489208633,1,1,CYANST,CYANST
iDT1294Photo -> DSM123,replace,RPE_RS10205,ACXYSJ_07645,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,75.175,8.32e-161,1.0,2,2,CYANST | MCPST,CYANST | MCPST
iDT1294Photo -> DSM123,replace,RPE_RS10250,ACXYSJ_07670,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,82.101,1.41e-149,1.0,1,1,ACONMT,ACONMT
iDT1294Photo -> DSM123,replace,RPE_RS10265,ACXYSJ_07680,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,77.34,0.0,0.9783132530120482,4,4,MDDEP1pp | MDDEP2pp | MDDEP3pp | MDDEP4pp,MDDEP1pp | MDDEP2pp | MDDEP3pp | MDDEP4pp
iDT1294Photo -> DSM123,replace,RPE_RS10310,ACXYSJ_07700,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,84.277,3.78e-99,0.99375,1,1,FEROpp,FEROpp
iDT1294Photo -> DSM123,replace,RPE_RS10380,ACXYSJ_07755,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,93.458,0.0,1.0,5,5,AMPMS | AMPMS2 | AMPMS3 | THZT | TMPPP_1,AMPMS | AMPMS2 | AMPMS3 | THZT | TMPPP_1
iDT1294Photo -> DSM123,replace,RPE_RS10385,ACXYSJ_07760,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,88.177,7.53e-131,1.0,3,3,THZPSN | THZSN_1 | TMPPP,THZPSN | THZSN_1 | TMPPP
iDT1294Photo -> DSM123,replace,RPE_RS10390,ACXYSJ_07765,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,90.038,2.16e-174,1.0,2,2,DXYTST | TYRL,DXYTST | TYRL
iDT1294Photo -> DSM123,replace,RPE_RS10395,ACXYSJ_07770,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,80.303,2.64e-37,1.0,1,1,THZPSN3,THZPSN3
iDT1294Photo -> DSM123,replace,RPE_RS10400,ACXYSJ_07775,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.318,0.0,0.9768115942028984,1,1,GLYCOX1,GLYCOX1
iDT1294Photo -> DSM123,replace,RPE_RS10410,ACXYSJ_04355,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,68.119,0.0,0.9775784753363228,7,7,NDH1_1u | NDH1_2u | NDH1_3u | NDH2_syn | NDH_1_1_um_copy1 | NDH_1_1_um_copy2 | NDH_1_4_um_copy2,NDH1_1u | NDH1_2u | NDH1_3u | NDH2_syn | NDH_1_1_um_copy1 | NDH_1_1_um_copy2 | NDH_1_4_um_copy2
iDT1294Photo -> DSM123,replace,RPE_RS10500,ACXYSJ_07885,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,74.931,1.88e-180,0.9029850746268656,1,1,NAt3pp,NAt3pp
iDT1294Photo -> DSM123,replace,RPE_RS10530,ACXYSJ_07905,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,74.101,1.75e-159,0.9423728813559322,6,6,AGM3PA | AGM4PA | AGM4PApp | AGM4Pt2pp | AM3PA | AM4PA,AGM3PA | AGM4PA | AGM4PApp | AGM4Pt2pp | AM3PA | AM4PA
iDT1294Photo -> DSM123,replace,RPE_RS10550,ACXYSJ_07925,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,78.615,0.0,1.0102880658436213,3,3,UAAGDS | UM3PL | UM4PL,UAAGDS | UM3PL | UM4PL
iDT1294Photo -> DSM123,replace,RPE_RS10555,ACXYSJ_07930,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,75.052,0.0,1.0,1,1,UGMDDS,UGMDDS
iDT1294Photo -> DSM123,replace,RPE_RS10560,ACXYSJ_07935,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,87.569,0.0,1.002770083102493,1,1,PAPPT3,PAPPT3
iDT1294Photo -> DSM123,replace,RPE_RS10565,ACXYSJ_07940,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,85.563,0.0,1.0,3,3,UAGPT3 | UAMAGS | UGLDDS2_1,UAGPT3 | UAMAGS | UGLDDS2_1
iDT1294Photo -> DSM123,replace,RPE_RS10570,ACXYSJ_07945,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,84.906,0.0,0.9661458333333334,3,3,MCTP1App | MCTP1Bpp | MCTP2App,MCTP1App | MCTP1Bpp | MCTP2App
iDT1294Photo -> DSM123,replace,RPE_RS10580,ACXYSJ_07955,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,91.667,0.0,1.0,1,1,UAMAS,UAMAS
iDT1294Photo -> DSM123,replace,RPE_RS10590,ACXYSJ_07960,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.393,2.75e-174,0.993485342019544,1,1,UAPGR,UAPGR
iDT1294Photo -> DSM123,replace,RPE_RS10610,ACXYSJ_07980,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,65.559,4.2899999999999996e-138,1.0153374233128831,1,1,DGUNC,DGUNC
iDT1294Photo -> DSM123,replace,RPE_RS10625,ACXYSJ_07995,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.324,0.0,1.003125,2,2,UHGADA | UHGADA2,UHGADA | UHGADA2
iDT1294Photo -> DSM123,replace,RPE_RS10675,ACXYSJ_08045,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,83.054,0.0,1.0,3,3,BCAROHX | BCAROHX2 | BCAROKE,BCAROHX | BCAROHX2 | BCAROKE
iDT1294Photo -> DSM123,replace,RPE_RS10700,ACXYSJ_08070,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,76.393,4.15e-170,0.9967320261437908,8,8,AI2abcpp | ARBabcpp | CHLabcpp | CTBTabcpp | ECA4COLIPAabctex | GLYCTO1 | LIPAabcpp | XYLabcpp,AI2abcpp | ARBabcpp | CHLabcpp | CTBTabcpp | ECA4COLIPAabctex | GLYCTO1 | LIPAabcpp | XYLabcpp
iDT1294Photo -> DSM123,replace,RPE_RS10735,ACXYSJ_08095,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,85.412,0.0,1.0,1,1,LACD,LACD
iDT1294Photo -> DSM123,replace,RPE_RS10750,ACXYSJ_08115,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,82.692,0.0,0.9852631578947368,3,3,ASPT | GLXCL | MI1PS,ASPT | GLXCL | MI1PS
iDT1294Photo -> DSM123,replace,RPE_RS10960,ACXYSJ_15330,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,75.908,2.65e-162,1.0,2,2,PSP_L | PSP_Lpp,PSP_L | PSP_Lpp
iDT1294Photo -> DSM123,replace,RPE_RS10970,ACXYSJ_15320,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.545,0.0,1.0,5,4,ACHBSb | ACLS | ACLSa | ACLSb | GLXCL,ACLS | ACLSa | ACLSb | GLXCL
iDT1294Photo -> DSM123,replace,RPE_RS10980,ACXYSJ_15315,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,92.265,1.19e-122,1.0,4,4,ACHBS | ACLS | ACLSa | ACLSb,ACHBS | ACLS | ACLSa | ACLSb
iDT1294Photo -> DSM123,replace,RPE_RS11005,ACXYSJ_15305,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,93.824,0.0,1.0,5,5,KARA1 | KARA2 | KARI_1 | KARI_23dhmp_1 | PERD,KARA1 | KARA2 | KARI_1 | KARI_23dhmp_1 | PERD
iDT1294Photo -> DSM123,replace,RPE_RS11015,ACXYSJ_15300,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,75.352,1.77e-145,1.0,2,2,CHOLID | SBTPD,CHOLID | SBTPD
iDT1294Photo -> DSM123,replace,RPE_RS11035,ACXYSJ_15295,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,71.538,0.0,1.0058027079303675,1,1,CTBTabcpp,CTBTabcpp
iDT1294Photo -> DSM123,replace,RPE_RS11040,ACXYSJ_15290,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,74.803,1.33e-132,0.9921875,37,37,AI2abcpp | ALLabcpp | ARBTNabcpp | CGLYabcpp | CHLabcpp | CPGNabcpp | CRNDabcpp | CRNabcpp | CTBTabcpp | CYSabc2pp | ECA4COLIPAabctex | ENLIPAabctex | FE3DCITabcpp | FECRMabcpp | FEOXAMabcpp | GALabcpp | GLCabcpp | GLUabcpp | GLYBabcpp | GTHRDabc2pp | GTHRDabcpp | LIPACabcpp | LIPAabcpp | LIPAabctex | MALTHXabcpp | MALTPTabcpp | MALTTRabcpp | MALTTTRabcpp | MALTabcpp | METabcpp | O16A4COLIPAabctex | ORNabcpp | PROGLYabcpp | RIBabcpp | TAURabcpp | THMabcpp | XYLabcpp,AI2abcpp | ALLabcpp | ARBTNabcpp | CGLYabcpp | CHLabcpp | CPGNabcpp | CRNDabcpp | CRNabcpp | CTBTabcpp | CYSabc2pp | ECA4COLIPAabctex | ENLIPAabctex | FE3DCITabcpp | FECRMabcpp | FEOXAMabcpp | GALabcpp | GLCabcpp | GLUabcpp | GLYBabcpp | GTHRDabc2pp | GTHRDabcpp | LIPACabcpp | LIPAabcpp | LIPAabctex | MALTHXabcpp | MALTPTabcpp | MALTTRabcpp | MALTTTRabcpp | MALTabcpp | METabcpp | O16A4COLIPAabctex | ORNabcpp | PROGLYabcpp | RIBabcpp | TAURabcpp | THMabcpp | XYLabcpp
iDT1294Photo -> DSM123,replace,RPE_RS11070,ACXYSJ_15260,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,89.796,0.0,1.0117994100294985,5,5,BTS2 | BTS3r | BTS4 | BTS5 | BTS6,BTS2 | BTS3r | BTS4 | BTS5 | BTS6
iDT1294Photo -> DSM123,replace,RPE_RS11075,ACXYSJ_15255,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,82.792,0.0,1.0019157088122606,1,1,IPPS,IPPS
iDT1294Photo -> DSM123,replace,RPE_RS11080,ACXYSJ_15250,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,91.045,0.0,1.0,2,1,23DOGULNt4pp | XYLUt2pp,23DOGULNt4pp
iDT1294Photo -> DSM123,replace,RPE_RS11090,ACXYSJ_15240,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,93.891,0.0,1.0,2,2,23DOGULNt4pp | XYLUt2pp,23DOGULNt4pp | XYLUt2pp
iDT1294Photo -> DSM123,replace,RPE_RS11125,ACXYSJ_14440,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,71.429,8.65e-114,0.926070038910506,1,1,UPP3MT,UPP3MT
iDT1294Photo -> DSM123,replace,RPE_RS11130,ACXYSJ_14435,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,70.522,0.0,0.984375,1,1,HGYDAS,HGYDAS
iDT1294Photo -> DSM123,replace,RPE_RS11135,ACXYSJ_14430,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,84.766,3.5e-146,0.9846153846153848,1,1,PC11M,PC11M
iDT1294Photo -> DSM123,replace,RPE_RS11145,ACXYSJ_14420,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,68.873,0.0,1.0,1,1,PC6YM_1,PC6YM_1
iDT1294Photo -> DSM123,replace,RPE_RS11150,ACXYSJ_14415,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,69.732,2.37e-115,1.0,1,1,PC6AR_1,PC6AR_1
iDT1294Photo -> DSM123,replace,RPE_RS11155,ACXYSJ_14410,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,73.123,4.2000000000000005e-123,0.9768339768339768,2,2,PC17M | PC17M_1,PC17M | PC17M_1
iDT1294Photo -> DSM123,replace,RPE_RS11160,ACXYSJ_14405,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,71.667,4.73e-120,0.9836065573770492,1,1,PC20M,PC20M
iDT1294Photo -> DSM123,replace,RPE_RS11165,ACXYSJ_14400,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,77.619,5.08e-111,1.0,1,1,PC8XM,PC8XM
iDT1294Photo -> DSM123,replace,RPE_RS11200,ACXYSJ_23520,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,74.286,3.44e-102,0.8860759493670886,2,2,CYRDAR | DMBZIDS2,CYRDAR | DMBZIDS2
iDT1294Photo -> DSM123,replace,RPE_RS11210,ACXYSJ_23535,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,72.0,5.74e-86,0.9776536312849162,2,2,ACBIPGT | ADOCBIK,ACBIPGT | ADOCBIK
iDT1294Photo -> DSM123,replace,RPE_RS11220,ACXYSJ_23545,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,73.339,0.0,1.0015661707126078,3,3,COCHL | COCHL_1 | CYRDAAT,COCHL | COCHL_1 | CYRDAAT
iDT1294Photo -> DSM123,replace,RPE_RS11230,ACXYSJ_23555,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,78.629,0.0,1.0,1,1,ADCYRS,ADCYRS
iDT1294Photo -> DSM123,replace,RPE_RS11235,ACXYSJ_23560,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,70.679,8.15e-162,1.0,3,3,ADCPS1 | ADCPS2 | SUCBZL,ADCPS1 | ADCPS2 | SUCBZL
iDT1294Photo -> DSM123,replace,RPE_RS11280,ACXYSJ_15150,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,90.789,0.0,1.0,8,8,ACOAD1f | ACOAD1fr | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f,ACOAD1f | ACOAD1fr | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f
iDT1294Photo -> DSM123,replace,RPE_RS11285,ACXYSJ_15145,bbh_ortholog_replacement_pass_threshold,Reference gene replaced by DSM123 ortholog using BBH mapping and threshold filter.,"D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv; thresholds(pid>=65.0, cov>=0.2, e<=0.001)",direct,90.814,0.0,0.981958762886598,8,8,ACOAD1f | ACOAD1fr | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f,ACOAD1f | ACOAD1fr | ACOAD2f | ACOAD4f | ACOAD5f | ACOAD6f | ACOAD7f | ACOAD8f
