gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
RPE_RS18150,ACXYSJ_01135,59.744,313,116,4,5,315,26,330,8.42e-101,297.0,326,0.9601226993865031,->
RPE_RS20920,ACXYSJ_14915,57.143,231,93,1,1,231,1,225,9.43e-97,280.0,236,0.9788135593220338,->
RPE_RS06155,ACXYSJ_15220,90.11,273,27,0,1,273,1,273,6.91e-176,483.0,273,1.0,<=>
RPE_RS03100,ACXYSJ_23055,23.043,447,296,15,39,449,115,549,1.9e-08,53.5,449,0.9955456570155902,->
RPE_RS01550,ACXYSJ_24140,66.026,156,45,1,6,161,6,153,6.75e-67,205.0,257,0.6070038910505836,<=>
RPE_RS10685,ACXYSJ_08055,65.134,261,84,6,1,258,1,257,1.41e-106,306.0,259,1.0077220077220077,<=>
RPE_RS16605,ACXYSJ_10350,98.75,80,1,0,1,80,1,80,1.3099999999999999e-52,155.0,80,1.0,<=>
RPE_RS07385,ACXYSJ_17665,82.201,309,55,0,20,328,19,327,1.89e-174,484.0,346,0.8930635838150289,<=>
RPE_RS22460,ACXYSJ_14155,77.049,244,56,0,5,248,6,249,2.62e-126,355.0,248,0.9838709677419355,<=>
RPE_RS01670,ACXYSJ_20970,38.825,613,349,11,22,621,18,617,5.4e-122,373.0,632,0.9699367088607594,->
RPE_RS22525,ACXYSJ_21155,74.02,408,104,1,1,408,1,406,0.0,595.0,414,0.9855072463768116,<=>
RPE_RS21495,ACXYSJ_06605,69.62,237,71,1,31,266,33,269,3.11e-125,354.0,269,0.8810408921933085,<=>
RPE_RS18990,ACXYSJ_16360,79.399,233,48,0,9,241,4,236,2.3300000000000003e-132,370.0,248,0.9395161290322581,<=>
RPE_RS14120,ACXYSJ_12205,71.066,394,101,2,1,381,1,394,1.3399999999999999e-165,466.0,384,1.0260416666666667,<=>
RPE_RS01900,ACXYSJ_00640,71.921,203,57,0,1,203,1,203,3.73e-93,268.0,203,1.0,<=>
RPE_RS07495,ACXYSJ_17540,75.637,353,82,1,1,353,1,349,0.0,535.0,367,0.9618528610354223,<=>
RPE_RS22465,ACXYSJ_14160,62.667,150,55,1,2,151,24,172,1.86e-59,180.0,167,0.8982035928143712,<=>
RPE_RS08540,ACXYSJ_16555,86.809,235,31,0,1,235,1,235,2e-149,413.0,235,1.0,<=>
RPE_RS02190,ACXYSJ_01955,77.961,363,76,3,1,360,1,362,0.0,567.0,362,1.0027624309392265,<=>
RPE_RS14185,ACXYSJ_12150,59.677,186,73,1,10,195,5,188,2.3399999999999997e-67,201.0,195,0.9538461538461539,<=>
RPE_RS14170,ACXYSJ_17595,40.833,240,138,3,59,298,38,273,1.1099999999999999e-54,179.0,301,0.7973421926910299,<=>
RPE_RS04280,ACXYSJ_21695,27.723,202,138,4,49,245,35,233,5.14e-18,80.1,301,0.6710963455149501,->
RPE_RS04210,ACXYSJ_13835,77.559,254,56,1,25,278,1,253,1.14e-148,413.0,278,0.9136690647482014,<=>
RPE_RS10165,ACXYSJ_15340,85.635,362,51,1,1,362,1,361,0.0,640.0,584,0.6198630136986302,<=>
RPE_RS19625,ACXYSJ_19185,82.818,291,48,1,1,291,1,289,0.0,515.0,294,0.9897959183673469,<=>
RPE_RS05330,ACXYSJ_05315,89.496,714,64,3,1,705,1,712,0.0,1207.0,705,1.0127659574468084,<=>
RPE_RS14315,ACXYSJ_12060,76.786,336,74,1,15,350,17,348,2.6399999999999997e-165,463.0,363,0.9256198347107438,<=>
RPE_RS14660,ACXYSJ_13185,80.0,220,44,0,1,220,1,220,3.1599999999999996e-126,353.0,220,1.0,<=>
RPE_RS09240,ACXYSJ_16280,51.515,66,32,0,15,80,1,66,6.24e-19,72.4,109,0.6055045871559633,<=>
RPE_RS08120,ACXYSJ_17060,88.372,731,85,0,6,736,7,737,0.0,1305.0,736,0.9932065217391305,<=>
RPE_RS01370,ACXYSJ_23940,63.971,408,141,3,1,402,1,408,5e-174,489.0,404,1.00990099009901,<=>
RPE_RS15300,ACXYSJ_14325,92.192,333,26,0,1,333,1,333,0.0,568.0,335,0.9940298507462687,<=>
RPE_RS10185,ACXYSJ_07620,93.238,281,19,0,1,281,1,281,0.0,516.0,281,1.0,<=>
RPE_RS18095,ACXYSJ_09000,97.229,397,11,0,1,397,1,397,0.0,791.0,397,1.0,<=>
RPE_RS25770,ACXYSJ_13435,61.765,68,26,0,28,95,618,685,3.0000000000000003e-21,83.6,95,0.7157894736842105,->
RPE_RS13850,ACXYSJ_12630,96.05,481,19,0,1,481,1,481,0.0,937.0,481,1.0,<=>
RPE_RS11660,ACXYSJ_19160,44.643,56,31,0,184,239,131,186,2.96e-05,40.8,247,0.22672064777327935,->
RPE_RS23280,ACXYSJ_13605,42.723,213,95,2,2,214,4,189,4.97e-44,143.0,214,0.9953271028037384,<=>
RPE_RS20545,ACXYSJ_08075,45.946,37,20,0,14,50,11,47,0.000129,36.2,146,0.2534246575342466,->
RPE_RS07910,ACXYSJ_17260,45.614,171,93,0,11,181,52,222,3.03e-41,137.0,198,0.8636363636363636,<=>
RPE_RS06730,ACXYSJ_06330,65.436,298,103,0,20,317,1,298,5.74e-142,400.0,317,0.9400630914826499,<=>
RPE_RS00265,ACXYSJ_23270,76.154,260,62,0,1,260,1,260,9.33e-142,395.0,260,1.0,<=>
RPE_RS02120,ACXYSJ_24475,85.912,433,61,0,1,433,1,433,0.0,767.0,433,1.0,<=>
RPE_RS18895,ACXYSJ_07150,88.636,396,45,0,1,396,1,396,0.0,715.0,396,1.0,<=>
RPE_RS06705,ACXYSJ_06305,86.765,68,9,0,1,68,1,68,3.16e-40,123.0,68,1.0,<=>
RPE_RS02310,ACXYSJ_01855,71.195,1163,329,5,2,1164,4,1160,0.0,1582.0,1164,0.9991408934707904,<=>
RPE_RS00520,ACXYSJ_01590,77.846,325,72,0,3,327,5,329,0.0,519.0,327,0.9938837920489296,<=>
RPE_RS04970,ACXYSJ_16685,84.098,327,51,1,1,326,1,327,0.0,580.0,330,0.990909090909091,<=>
RPE_RS16670,ACXYSJ_21765,35.922,103,62,3,37,137,259,359,2.37e-07,49.7,371,0.2776280323450135,->
RPE_RS12780,ACXYSJ_11255,78.571,56,12,0,25,80,25,80,3.79e-30,99.0,80,0.7,<=>
RPE_RS22445,ACXYSJ_03740,61.111,108,42,0,35,142,1,108,6.68e-46,142.0,149,0.7248322147651006,<=>
RPE_RS24225,ACXYSJ_22135,90.4,250,24,0,1,250,1,250,3.94e-165,454.0,250,1.0,<=>
RPE_RS14420,ACXYSJ_04190,36.398,261,158,4,12,264,1,261,1.0499999999999999e-41,142.0,288,0.90625,<=>
RPE_RS23065,ACXYSJ_04645,79.053,549,101,3,1,547,1,537,0.0,821.0,547,1.0036563071297988,<=>
RPE_RS18920,ACXYSJ_07125,88.655,238,26,1,1,237,1,238,2.6e-147,407.0,237,1.0042194092827004,<=>
RPE_RS03040,ACXYSJ_18165,90.882,340,31,0,1,340,1,340,0.0,625.0,340,1.0,<=>
RPE_RS07000,ACXYSJ_04910,92.8,375,27,0,19,393,21,395,0.0,717.0,393,0.9541984732824428,<=>
RPE_RS09150,ACXYSJ_07060,77.726,862,192,0,1,862,1,862,0.0,1243.0,863,0.9988412514484357,<=>
RPE_RS10640,ACXYSJ_08010,85.417,96,14,0,1,96,1,96,1.7e-59,174.0,96,1.0,<=>
RPE_RS01980,ACXYSJ_24590,73.469,147,38,1,1,146,1,147,3.54e-73,213.0,149,0.9865771812080537,<=>
RPE_RS18575,ACXYSJ_07540,68.619,239,74,1,5,242,6,244,2.54e-114,325.0,246,0.9715447154471545,<=>
RPE_RS08240,ACXYSJ_22170,33.333,177,110,7,5,178,14,185,7.600000000000001e-21,82.4,184,0.9619565217391305,->
RPE_RS01040,ACXYSJ_01665,79.229,467,85,2,1,455,1,467,0.0,752.0,466,1.002145922746781,<=>
RPE_RS01045,ACXYSJ_01660,65.278,216,75,0,1,216,1,216,3.58e-94,272.0,225,0.96,<=>
RPE_RS05045,ACXYSJ_18265,60.256,234,92,1,1,233,1,234,5.42e-94,272.0,235,0.9957446808510638,<=>
RPE_RS16480,ACXYSJ_10490,95.588,68,3,0,1,68,1,68,2.21e-45,136.0,68,1.0,<=>
RPE_RS01450,ACXYSJ_24010,61.878,181,69,0,1,181,1,181,5.5900000000000004e-77,225.0,181,1.0,<=>
RPE_RS11040,ACXYSJ_15290,74.803,254,62,1,1,252,7,260,1.3300000000000001e-132,372.0,256,0.9921875,<=>
RPE_RS01895,ACXYSJ_00645,80.851,188,36,0,1,188,1,188,3.2800000000000003e-110,311.0,200,0.94,<=>
RPE_RS23860,ACXYSJ_04275,56.494,154,67,0,41,194,41,194,9.659999999999999e-55,170.0,196,0.7857142857142857,<=>
RPE_RS25570,ACXYSJ_16190,60.606,33,13,0,3,35,70,102,6.77e-10,47.4,47,0.7021276595744681,<=>
RPE_RS03565,ACXYSJ_03130,72.119,269,74,1,17,284,10,278,8.3e-137,385.0,284,0.9471830985915493,<=>
RPE_RS15960,ACXYSJ_08490,33.898,177,108,1,129,305,85,252,7.379999999999999e-23,93.2,317,0.5583596214511041,->
RPE_RS00755,ACXYSJ_02330,77.455,275,55,3,6,277,5,275,1.1699999999999998e-128,364.0,280,0.9821428571428571,<=>
RPE_RS16515,ACXYSJ_10450,78.756,386,82,0,1,386,1,386,0.0,613.0,389,0.9922879177377892,<=>
RPE_RS22760,ACXYSJ_01145,28.834,163,105,5,2,159,24,180,4.27e-07,45.1,172,0.9476744186046512,->
RPE_RS11240,ACXYSJ_20390,41.641,329,178,6,3,321,13,337,5.900000000000001e-59,191.0,340,0.9676470588235294,<=>
RPE_RS11935,ACXYSJ_13155,42.857,70,40,0,3,72,597,666,2.74e-07,43.1,75,0.9333333333333333,->
RPE_RS16315,ACXYSJ_09875,37.5,48,29,1,1,47,1,48,3.11e-05,35.4,66,0.7272727272727273,->
RPE_RS14210,ACXYSJ_13120,72.963,270,66,2,1,267,1,266,6.23e-134,376.0,269,1.003717472118959,<=>
RPE_RS09100,ACXYSJ_10370,48.78,246,125,1,3,248,9,253,6.34e-66,203.0,262,0.9389312977099237,<=>
RPE_RS07350,ACXYSJ_17700,63.758,149,52,2,1,148,1,148,1.44e-65,194.0,150,0.9933333333333333,<=>
RPE_RS03470,ACXYSJ_22470,62.011,537,192,5,35,563,33,565,0.0,637.0,563,0.9538188277087034,<=>
RPE_RS08525,ACXYSJ_16570,88.129,278,33,0,16,293,1,278,5.69e-174,479.0,293,0.9488054607508533,<=>
RPE_RS15160,ACXYSJ_12300,77.108,249,56,1,1,248,1,249,9.999999999999999e-139,387.0,259,0.9613899613899614,<=>
RPE_RS02180,ACXYSJ_01965,86.42,81,11,0,8,88,9,89,3.88e-48,145.0,88,0.9204545454545454,<=>
RPE_RS07200,ACXYSJ_05670,92.453,318,24,0,1,318,1,318,0.0,592.0,318,1.0,<=>
RPE_RS06285,ACXYSJ_20865,87.773,229,28,0,81,309,69,297,1.94e-131,374.0,325,0.7046153846153846,<=>
RPE_RS17250,ACXYSJ_09770,70.455,132,39,0,1,132,1,132,3.5799999999999997e-62,184.0,134,0.9850746268656716,<=>
RPE_RS21865,ACXYSJ_14335,51.975,481,216,2,1,481,1,466,1.49e-167,494.0,549,0.8761384335154827,->
RPE_RS18350,ACXYSJ_08855,80.147,272,54,0,1,272,1,272,6.77e-170,468.0,279,0.974910394265233,<=>
RPE_RS06555,ACXYSJ_06175,60.959,146,56,1,1,145,5,150,2.3800000000000002e-63,188.0,153,0.954248366013072,<=>
RPE_RS17925,ACXYSJ_09050,86.567,67,9,0,1,67,1,67,1.69e-36,114.0,69,0.9710144927536232,<=>
RPE_RS03420,ACXYSJ_22425,41.111,270,99,11,4,234,3,251,4.61e-36,125.0,234,1.1538461538461537,<=>
RPE_RS06260,ACXYSJ_20890,74.914,291,71,1,1,291,1,289,1.73e-154,430.0,291,1.0,<=>
RPE_RS11215,ACXYSJ_23540,75.152,330,78,1,1,330,1,326,1.2199999999999999e-174,485.0,341,0.967741935483871,<=>
RPE_RS14305,ACXYSJ_12070,56.548,336,144,1,1,334,1,336,4.7899999999999997e-119,344.0,335,1.0029850746268656,<=>
RPE_RS19325,ACXYSJ_00630,27.338,139,92,6,4,136,10,145,6.11e-10,52.0,165,0.8424242424242424,->
RPE_RS19100,ACXYSJ_06885,73.152,257,68,1,6,261,5,261,1.27e-134,377.0,261,0.9846743295019157,<=>
RPE_RS15885,ACXYSJ_18500,73.785,782,202,1,3,781,2,783,0.0,1192.0,786,0.9949109414758269,<=>
RPE_RS07695,ACXYSJ_17440,69.072,97,30,0,15,111,13,109,2.6e-48,147.0,115,0.8434782608695652,<=>
RPE_RS00485,ACXYSJ_11960,33.333,75,50,0,36,110,39,113,2.33e-05,42.0,238,0.31512605042016806,->
RPE_RS00715,ACXYSJ_01395,75.51,49,12,0,1,49,1,49,1.93e-24,82.4,49,1.0,<=>
RPE_RS09020,ACXYSJ_16430,76.981,934,209,2,1,928,1,934,0.0,1420.0,928,1.0064655172413792,<=>
RPE_RS19010,ACXYSJ_16370,72.662,139,38,0,1,139,1,139,6.55e-77,222.0,149,0.9328859060402684,<=>
RPE_RS01425,ACXYSJ_23985,81.818,187,34,0,1,187,1,187,5.17e-106,299.0,187,1.0,<=>
RPE_RS11155,ACXYSJ_14410,73.123,253,68,0,7,259,2,254,4.2000000000000005e-123,348.0,259,0.9768339768339769,<=>
RPE_RS19200,ACXYSJ_06780,91.457,199,17,0,1,199,1,199,9.04e-138,380.0,199,1.0,<=>
RPE_RS21645,ACXYSJ_04740,54.774,199,85,3,1,199,1,194,2.8799999999999996e-69,207.0,199,1.0,<=>
RPE_RS02740,ACXYSJ_03015,76.633,398,90,1,5,399,6,403,0.0,616.0,399,0.9974937343358395,<=>
RPE_RS16795,ACXYSJ_10230,73.209,321,83,1,11,331,18,335,6.459999999999999e-165,460.0,331,0.9697885196374623,<=>
RPE_RS01560,ACXYSJ_24150,69.154,201,62,0,1,201,1,201,9.040000000000001e-97,277.0,201,1.0,<=>
RPE_RS18145,ACXYSJ_06470,37.383,107,50,6,39,137,27,124,1.04e-05,43.1,328,0.32621951219512196,->
RPE_RS03055,ACXYSJ_18150,96.935,261,8,0,1,261,1,261,0.0,525.0,261,1.0,<=>
RPE_RS12725,ACXYSJ_11200,82.046,479,86,0,1,479,1,479,0.0,792.0,479,1.0,<=>
RPE_RS22585,ACXYSJ_21315,54.006,337,146,3,4,338,1,330,5.39e-121,349.0,340,0.9911764705882353,<=>
RPE_RS18550,ACXYSJ_07560,68.197,305,96,1,16,319,19,323,1.72e-153,431.0,322,0.9472049689440993,<=>
RPE_RS03995,ACXYSJ_01150,79.452,219,45,0,1,219,1,219,4.07e-123,345.0,219,1.0,<=>
RPE_RS14835,ACXYSJ_01800,23.485,132,95,3,22,151,123,250,7.79e-05,38.9,155,0.8516129032258064,->
RPE_RS03445,ACXYSJ_22460,70.455,88,26,0,1,88,1,88,1.19e-41,129.0,89,0.9887640449438202,<=>
RPE_RS01360,ACXYSJ_23930,80.0,405,81,0,48,452,68,472,0.0,642.0,452,0.8960176991150443,<=>
RPE_RS11190,ACXYSJ_14370,57.769,251,100,5,4,250,1,249,1.26e-97,283.0,253,0.9920948616600791,<=>
RPE_RS23175,ACXYSJ_15275,21.739,253,173,8,105,342,26,268,7.88e-05,41.6,463,0.5464362850971922,->
RPE_RS18900,ACXYSJ_07145,80.944,551,103,2,1,551,1,549,0.0,892.0,559,0.9856887298747764,<=>
RPE_RS22305,ACXYSJ_04015,61.053,95,32,2,1,94,9,99,1.85e-34,111.0,97,0.979381443298969,<=>
RPE_RS00540,ACXYSJ_01570,76.952,269,62,0,1,269,1,269,8.9e-150,417.0,271,0.992619926199262,<=>
RPE_RS16120,ACXYSJ_14175,40.713,673,384,9,3,672,2,662,2.2600000000000003e-144,435.0,710,0.9478873239436619,<=>
RPE_RS22835,ACXYSJ_04305,40.26,77,38,1,25,101,387,455,1.14e-07,50.4,367,0.2098092643051771,->
RPE_RS04960,ACXYSJ_05130,82.919,603,102,1,1,602,1,603,0.0,1043.0,606,0.995049504950495,<=>
RPE_RS10160,ACXYSJ_15345,83.854,192,31,0,1,192,1,192,1.19e-121,339.0,193,0.9948186528497409,<=>
RPE_RS10235,ACXYSJ_07410,45.0,40,22,0,2,41,6,45,5.45e-07,40.8,86,0.46511627906976744,<=>
RPE_RS23240,ACXYSJ_23595,84.797,296,45,0,1,296,1,296,0.0,502.0,297,0.9966329966329966,<=>
RPE_RS03890,ACXYSJ_17475,30.469,128,86,2,19,145,20,145,9.05e-06,43.9,304,0.42105263157894735,->
RPE_RS23680,ACXYSJ_03245,84.049,326,52,0,1,326,1,326,0.0,571.0,326,1.0,<=>
RPE_RS06580,ACXYSJ_06200,79.68,438,89,0,1,438,1,438,0.0,692.0,438,1.0,<=>
RPE_RS00025,ACXYSJ_02735,93.243,814,55,0,1,814,1,814,0.0,1525.0,814,1.0,<=>
RPE_RS01015,ACXYSJ_01690,88.028,142,14,2,1,141,1,140,6.64e-85,242.0,141,1.0070921985815602,<=>
RPE_RS04270,ACXYSJ_14865,91.237,388,33,1,19,406,18,404,0.0,736.0,406,0.9556650246305419,<=>
RPE_RS16470,ACXYSJ_10500,89.859,355,36,0,1,355,1,355,0.0,633.0,358,0.9916201117318436,<=>
RPE_RS07500,ACXYSJ_17535,86.982,169,22,0,1,169,1,169,5.999999999999999e-101,285.0,169,1.0,<=>
RPE_RS15625,ACXYSJ_05950,56.747,289,125,0,1,289,1,289,4.37e-100,292.0,294,0.9829931972789115,<=>
RPE_RS05840,ACXYSJ_05845,48.936,94,44,2,31,123,21,111,5.8399999999999996e-24,86.7,133,0.706766917293233,->
RPE_RS14130,ACXYSJ_12195,84.146,164,26,0,1,164,1,164,4.7200000000000006e-79,229.0,164,1.0,<=>
RPE_RS09850,ACXYSJ_07020,32.099,81,52,2,1,80,1,79,4.58e-07,40.8,91,0.8901098901098901,->
RPE_RS23375,ACXYSJ_06680,41.284,109,64,0,1,109,1,109,2.97e-23,84.7,122,0.8934426229508197,->
RPE_RS10595,ACXYSJ_07965,71.264,261,72,1,1,261,1,258,8.03e-133,374.0,275,0.9490909090909091,<=>
RPE_RS09680,ACXYSJ_15820,80.226,177,35,0,1,177,1,177,5.4e-88,254.0,191,0.9267015706806283,<=>
RPE_RS04580,ACXYSJ_21705,79.651,516,104,1,8,523,10,524,0.0,820.0,540,0.9555555555555556,<=>
RPE_RS15415,ACXYSJ_03925,76.59,346,81,0,1,346,1,346,5.389999999999999e-180,501.0,361,0.9584487534626038,<=>
RPE_RS07470,ACXYSJ_22455,44.444,171,82,6,142,305,327,491,1.6500000000000002e-31,120.0,308,0.5551948051948052,->
RPE_RS08710,ACXYSJ_19930,68.557,582,177,4,19,596,6,585,0.0,782.0,598,0.9732441471571907,<=>
RPE_RS17140,ACXYSJ_09900,65.934,273,93,0,1,273,1,273,7.110000000000001e-144,402.0,273,1.0,<=>
RPE_RS03860,ACXYSJ_16510,52.941,544,237,6,16,550,10,543,0.0,565.0,898,0.6057906458797327,<=>
RPE_RS15725,ACXYSJ_20195,35.106,94,56,2,24,114,40,131,2.44e-05,42.0,294,0.3197278911564626,->
RPE_RS08295,ACXYSJ_08010,58.065,93,39,0,1,93,1,93,4.6300000000000004e-36,115.0,96,0.96875,->
RPE_RS26110,ACXYSJ_17200,55.814,43,18,1,1,43,1,42,2.18e-13,54.3,47,0.9148936170212766,<=>
RPE_RS01390,ACXYSJ_23960,81.548,168,31,0,5,172,1,168,8.46e-98,277.0,177,0.9491525423728814,<=>
RPE_RS24620,ACXYSJ_24400,81.096,365,66,3,266,628,339,702,0.0,535.0,629,0.5802861685214626,<=>
RPE_RS23580,ACXYSJ_03285,77.936,281,62,0,107,387,88,368,3.79e-156,441.0,387,0.7260981912144703,<=>
RPE_RS11685,ACXYSJ_08555,46.667,225,120,0,1,225,1,225,5.31e-65,200.0,244,0.9221311475409836,<=>
RPE_RS01500,ACXYSJ_24090,82.75,400,69,0,1,400,1,400,0.0,658.0,400,1.0,<=>
RPE_RS23770,ACXYSJ_22675,67.729,251,78,1,1,248,1,251,1.64e-116,332.0,262,0.9580152671755725,<=>
RPE_RS19930,ACXYSJ_20815,80.851,376,72,0,1,376,1,376,0.0,587.0,376,1.0,<=>
RPE_RS22275,ACXYSJ_04050,86.099,705,96,1,1,703,1,705,0.0,1168.0,706,0.9985835694050992,<=>
RPE_RS04140,ACXYSJ_00915,65.772,149,49,1,1,149,1,147,4.11e-58,175.0,157,0.9490445859872612,<=>
RPE_RS17430,ACXYSJ_18080,79.154,1017,211,1,1,1016,1,1017,0.0,1593.0,1060,0.9594339622641509,<=>
RPE_RS08150,ACXYSJ_17025,79.036,415,83,3,1,413,1,413,0.0,674.0,416,0.9975961538461539,<=>
RPE_RS22865,ACXYSJ_08260,60.87,230,89,1,1,229,1,230,4.4299999999999994e-95,275.0,229,1.0043668122270741,<=>
RPE_RS20855,ACXYSJ_05445,75.949,158,37,1,1,158,1,157,2.48e-83,239.0,158,1.0,<=>
RPE_RS04510,ACXYSJ_22920,78.384,458,96,2,1,456,1,457,0.0,761.0,459,0.9978213507625272,<=>
RPE_RS16595,ACXYSJ_10360,57.805,410,162,5,8,415,15,415,9.26e-153,437.0,429,0.9557109557109557,<=>
RPE_RS08070,ACXYSJ_20445,37.255,51,32,0,13,63,12,62,9.02e-06,37.7,91,0.5604395604395604,->
RPE_RS11785,ACXYSJ_08705,89.868,227,22,1,1,226,1,227,1.66e-154,425.0,227,1.0,<=>
RPE_RS11515,ACXYSJ_14960,85.02,247,37,0,1,247,1,247,9.890000000000001e-164,450.0,249,0.9919678714859438,<=>
RPE_RS06440,ACXYSJ_06080,64.8,125,44,0,1,125,1,125,2.96e-57,171.0,125,1.0,<=>
RPE_RS19765,ACXYSJ_19310,67.537,268,86,1,26,292,25,292,2.7400000000000004e-123,354.0,324,0.8271604938271605,<=>
RPE_RS10345,ACXYSJ_12020,43.125,160,87,3,149,308,221,376,1.39e-29,117.0,475,0.3368421052631579,->
RPE_RS00560,ACXYSJ_01555,66.743,439,146,0,1,439,1,439,0.0,589.0,439,1.0,<=>
RPE_RS18570,ACXYSJ_07545,81.038,501,95,0,2,502,3,503,0.0,874.0,505,0.9920792079207921,<=>
RPE_RS09125,ACXYSJ_07030,79.643,280,57,0,1,280,1,280,3.35e-163,451.0,280,1.0,<=>
RPE_RS02815,ACXYSJ_14560,29.747,158,81,2,47,175,100,256,9.25e-18,84.0,597,0.2646566164154104,<=>
RPE_RS01645,ACXYSJ_24225,91.262,103,9,0,1,103,1,103,1.56e-65,191.0,111,0.9279279279279279,<=>
RPE_RS23705,ACXYSJ_03220,71.354,192,50,1,6,192,1,192,8.2e-84,243.0,192,1.0,<=>
RPE_RS14460,ACXYSJ_18110,43.75,64,36,0,1,64,4,67,1.62e-09,55.1,298,0.21476510067114093,<=>
RPE_RS04200,ACXYSJ_08830,85.079,697,97,3,1,695,1,692,0.0,1160.0,695,1.0028776978417266,<=>
RPE_RS21570,ACXYSJ_06530,73.191,981,261,2,5,983,6,986,0.0,1376.0,1000,0.981,<=>
RPE_RS11900,ACXYSJ_08785,61.538,117,44,1,1,117,8,123,4.66e-47,147.0,154,0.7597402597402597,<=>
RPE_RS14965,ACXYSJ_13645,67.357,1063,277,18,1,1013,1,1043,0.0,1102.0,1013,1.0493583415597236,<=>
RPE_RS21225,ACXYSJ_00470,31.293,147,86,2,24,155,32,178,4.77e-13,68.2,406,0.3620689655172414,->
RPE_RS14510,ACXYSJ_11785,80.814,172,27,2,1,167,1,171,5.52e-86,247.0,167,1.029940119760479,<=>
RPE_RS01880,ACXYSJ_00660,78.903,237,46,3,1,234,1,236,1.2099999999999999e-136,380.0,234,1.0128205128205128,<=>
RPE_RS09760,ACXYSJ_15735,81.504,492,77,2,1,482,1,488,0.0,781.0,482,1.020746887966805,<=>
RPE_RS24675,ACXYSJ_15830,45.622,217,116,2,1,217,1,215,4.8699999999999994e-52,185.0,651,0.3333333333333333,<=>
RPE_RS04985,ACXYSJ_16670,74.405,168,43,0,1,168,1,168,2.05e-92,263.0,168,1.0,<=>
RPE_RS23665,ACXYSJ_08020,30.077,389,252,7,25,402,36,415,8.429999999999999e-39,141.0,406,0.958128078817734,->
RPE_RS11710,ACXYSJ_08580,80.312,320,63,0,11,330,33,352,6.7e-172,478.0,330,0.9696969696969697,<=>
RPE_RS09460,ACXYSJ_16045,76.684,193,45,0,1,193,1,193,1.7400000000000001e-109,308.0,193,1.0,<=>
RPE_RS14440,ACXYSJ_11965,82.364,550,97,0,1,550,1,550,0.0,942.0,550,1.0,<=>
RPE_RS00260,ACXYSJ_18005,24.413,213,130,8,23,211,7,212,0.000198,38.9,280,0.7607142857142857,->
RPE_RS18760,ACXYSJ_07310,72.188,489,126,4,1,487,1,481,0.0,693.0,487,1.004106776180698,<=>
RPE_RS19130,ACXYSJ_06840,78.462,195,42,0,11,205,12,206,8.71e-107,304.0,224,0.8705357142857143,<=>
RPE_RS17245,ACXYSJ_09775,69.11,191,57,2,1,190,1,190,4.74e-84,244.0,192,0.9947916666666666,<=>
RPE_RS25345,ACXYSJ_22845,66.957,115,38,0,1,115,1,115,1.4799999999999999e-53,160.0,115,1.0,<=>
RPE_RS07330,ACXYSJ_17720,80.98,510,97,0,1,510,1,510,0.0,729.0,510,1.0,<=>
RPE_RS06805,ACXYSJ_06405,85.043,234,35,0,1,234,1,234,2.66e-147,407.0,234,1.0,<=>
RPE_RS24135,ACXYSJ_22065,77.019,322,74,0,3,324,6,327,4.17e-165,460.0,324,0.9938271604938271,<=>
RPE_RS08465,ACXYSJ_16760,78.446,399,85,1,1,399,1,398,0.0,610.0,399,1.0,<=>
RPE_RS17600,ACXYSJ_18075,45.455,55,30,0,199,253,153,207,4.07e-07,46.6,269,0.20446096654275092,->
RPE_RS16405,ACXYSJ_14845,87.602,492,61,0,1,492,1,492,0.0,818.0,492,1.0,<=>
RPE_RS10550,ACXYSJ_07925,78.615,491,100,1,1,486,1,491,0.0,675.0,486,1.0102880658436213,<=>
RPE_RS15605,ACXYSJ_05930,73.0,200,53,1,4,203,5,203,1.16e-98,281.0,203,0.9852216748768473,<=>
RPE_RS08775,ACXYSJ_19865,46.341,41,22,0,59,99,34,74,1.65e-05,37.4,106,0.3867924528301887,<=>
RPE_RS01520,ACXYSJ_24110,71.053,190,55,0,47,236,16,205,3.74e-99,285.0,236,0.8050847457627118,<=>
RPE_RS20110,ACXYSJ_19010,86.728,324,42,1,1,323,1,324,0.0,540.0,323,1.0030959752321982,<=>
RPE_RS17985,ACXYSJ_08990,94.268,157,9,0,1,157,1,157,4.62e-108,301.0,157,1.0,<=>
RPE_RS22980,ACXYSJ_05755,88.542,384,44,0,1,384,1,384,0.0,629.0,384,1.0,<=>
RPE_RS02255,ACXYSJ_01905,96.82,566,18,0,1,566,1,566,0.0,1108.0,566,1.0,<=>
RPE_RS17930,ACXYSJ_09045,95.652,138,6,0,1,138,1,138,1.55e-93,263.0,138,1.0,<=>
RPE_RS01545,ACXYSJ_24135,76.8,125,27,1,1,125,1,123,8.799999999999999e-62,182.0,125,1.0,<=>
RPE_RS01690,ACXYSJ_24265,81.395,43,8,0,70,112,71,113,2.91e-22,81.6,112,0.38392857142857145,<=>
RPE_RS04815,ACXYSJ_05805,69.505,505,151,3,1,503,1,504,0.0,674.0,503,1.0039761431411531,<=>
RPE_RS22690,ACXYSJ_21430,78.849,591,103,6,1,577,1,583,0.0,923.0,577,1.024263431542461,<=>
RPE_RS17665,ACXYSJ_09695,76.03,267,62,1,1,267,1,265,6.31e-147,409.0,267,1.0,<=>
